   237    0.55304E+00    0.50574E+00    0.30350E-01    0.44079E+00    0.00000E+00    0.44079E+00    0.12026E+00    0.30350E-01    0.62834E+03    0.35560E+00
   239    0.67966E+00    0.50796E+00    0.32947E-01    0.47434E+00    0.00000E+00    0.47434E+00    0.15858E+00    0.32947E-01    0.16297E+03    0.92233E-01
   240    0.67531E+00    0.50806E+00    0.32986E-01    0.47615E+00    0.00000E+00    0.47615E+00    0.16031E+00    0.32986E-01    0.10623E+04    0.60119E+00
   243    0.65314E+00    0.50427E+00    0.26328E-01    0.42316E+00    0.00000E+00    0.42316E+00    0.92016E-01    0.26328E-01    0.27757E+03    0.15709E+00
   244    0.66300E+00    0.50670E+00    0.31939E-01    0.45455E+00    0.00000E+00    0.45455E+00    0.13768E+00    0.31939E-01    0.31877E+02    0.18040E-01
   245    0.79079E+00    0.50330E+00    0.22418E-01    0.41393E+00    0.00000E+00    0.41393E+00    0.72199E-01    0.22418E-01    0.83032E+02    0.46990E-01
   246    0.71771E+00    0.50296E+00    0.20782E-01    0.41120E+00    0.00000E+00    0.41120E+00    0.65050E-01    0.20782E-01    0.11198E+04    0.63375E+00
   247    0.62688E+00    0.50287E+00    0.20299E-01    0.41048E+00    0.00000E+00    0.41048E+00    0.63036E-01    0.20299E-01    0.11941E+04    0.67577E+00
   248    0.76505E+00    0.50564E+00    0.30169E-01    0.43964E+00    0.00000E+00    0.43964E+00    0.11866E+00    0.30169E-01    0.68957E+03    0.39025E+00
   249    0.68072E+00    0.50436E+00    0.26649E-01    0.42416E+00    0.00000E+00    0.42416E+00    0.93885E-01    0.26649E-01    0.41981E+03    0.23758E+00
   250    0.65169E+00    0.50733E+00    0.32576E-01    0.46417E+00    0.00000E+00    0.46417E+00    0.14835E+00    0.32576E-01    0.63211E+03    0.35773E+00
   251    0.62379E+00    0.50167E+00    0.13235E-01    0.40346E+00    0.00000E+00    0.40346E+00    0.37233E-01    0.13235E-01    0.13753E+04    0.77834E+00
   252    0.62792E+00    0.50153E+00    0.12241E-01    0.40286E+00    0.00000E+00    0.40286E+00    0.34026E-01    0.12241E-01    0.76085E+03    0.43059E+00
   255    0.64127E+00    0.50407E+00    0.25599E-01    0.42106E+00    0.00000E+00    0.42106E+00    0.87947E-01    0.25599E-01    0.17670E+04    0.10000E+01
   256    0.64483E+00    0.50444E+00    0.26898E-01    0.42496E+00    0.00000E+00    0.42496E+00    0.95359E-01    0.26898E-01    0.57866E+03    0.32748E+00
   257    0.68340E+00    0.50436E+00    0.26639E-01    0.42412E+00    0.00000E+00    0.42412E+00    0.93821E-01    0.26639E-01    0.11772E+04    0.66623E+00
   258    0.68877E+00    0.50163E+00    0.12996E-01    0.40331E+00    0.00000E+00    0.40331E+00    0.36457E-01    0.12996E-01    0.97603E+02    0.55236E-01
   259    0.60503E+00    0.50557E+00    0.30007E-01    0.43865E+00    0.00000E+00    0.43865E+00    0.11725E+00    0.30007E-01    0.12241E+04    0.69275E+00
   260    0.49672E+00    0.50717E+00    0.32444E-01    0.46173E+00    0.00000E+00    0.46173E+00    0.14574E+00    0.32444E-01    0.46881E+03    0.26532E+00
   261    0.61904E+00    0.50319E+00    0.21865E-01    0.41295E+00    0.00000E+00    0.41295E+00    0.69724E-01    0.21865E-01    0.12058E+04    0.68237E+00
