       3      20       2
1_F        0.3075671741E+00    0.8635540871E+00    0.8173787445E+00   -0.1967137694E+01    0.0000000000E+00   -0.7190031322E-01   -0.2426106731E-02   -0.4173430887E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.7551801572E+00    0.3324890118E+00    0.3687688585E+00   -0.1999925438E+01    0.0000000000E+00   -0.7993247695E-01   -0.1016546614E-02   -0.7237768994E-03    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.6813237754E+00    0.7744001439E+00    0.8982044468E+00   -0.1994891151E+01    0.0000000000E+00   -0.7561434534E-01   -0.1245510703E-02   -0.1238296719E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.8507989497E+00    0.2742866879E-01    0.7537162540E+00   -0.2007282409E+01    0.0000000000E+00   -0.7689812655E-01   -0.1011342080E-02    0.2512248736E-03    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.7989994383E+00    0.9889950130E-01    0.5511866865E+00   -0.2003302937E+01    0.0000000000E+00   -0.7839357262E-01   -0.9451275965E-03   -0.2899938130E-03    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.4677702333E+00    0.9933920226E+00    0.1104293332E+00   -0.1977442159E+01    0.0000000000E+00   -0.7762019079E-01   -0.2239505465E-02   -0.3211719008E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.1827314101E+00    0.2555140198E+00    0.3843437223E-01   -0.1954046814E+01    0.0000000000E+00   -0.7610465907E-01   -0.1996506928E-02   -0.6085506116E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.3773355876E+00    0.6346575496E+00    0.7175719205E-01   -0.1969684589E+01    0.0000000000E+00   -0.7756337697E-01   -0.2114759516E-02   -0.4185383295E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.5634316323E+00    0.2683830793E+00    0.6020740876E+00   -0.1985111554E+01    0.0000000000E+00   -0.7639483874E-01   -0.1026135974E-02   -0.2518774474E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
1_F        0.5954445733E+00    0.6091503749E+00    0.4276110717E+00   -0.1987549549E+01    0.0000000000E+00   -0.7786260614E-01   -0.1379216072E-02   -0.2159699921E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
